lot_id,ferme_id,coop_id,variete,grade,certification,date_creation
5429,8147,38,Forastero,Standard,Aucune,2023-03-11
5430,9466,62,Trinitario,Standard,Aucune,2024-02-16
5431,4996,105,Trinitario,Premium,Bio,2024-07-06
5432,9159,79,Forastero,Premium,Aucune,2023-09-04
5433,10873,51,Forastero,Premium,Bio,2025-04-12
5434,10879,81,Forastero,Premium,Fairtrade,2023-03-18
5435,1244,13,Trinitario,Standard,Aucune,2025-06-15
5436,4126,13,Forastero,Premium,Aucune,2024-10-10
5437,7036,31,Forastero,Premium,Bio,2023-12-06
5438,299,25,Forastero,Standard,Aucune,2024-06-19
5439,1207,68,Trinitario,Standard,Rainforest Alliance,2024-11-22
5440,11732,5,Forastero,Standard,Fairtrade,2023-12-12
5441,1026,88,Criollo,Standard,Aucune,2025-03-20
5442,9946,97,Forastero,Standard,Aucune,2025-01-31
5443,8059,35,Forastero,Standard,Aucune,2024-07-05
5444,96,97,Forastero,Standard,Aucune,2024-09-05
5445,4493,86,Forastero,Standard,Fairtrade,2023-08-23
5446,5434,92,Forastero,Premium,UTZ,2025-10-03
5447,104,109,Forastero,Standard,Bio,2025-02-07
5448,4043,91,Trinitario,Premium,Rainforest Alliance,2024-05-15
5449,6034,10,Forastero,Premium,Rainforest Alliance,2023-02-01
5450,1573,95,Trinitario,Standard,UTZ,2023-11-22
5451,10175,78,Forastero,Premium,Rainforest Alliance,2025-12-14
5452,9328,29,Forastero,Standard,Rainforest Alliance,2023-09-02
5453,2842,40,Forastero,Standard,Aucune,2024-03-07
5454,10478,53,Forastero,Standard,Fairtrade,2025-06-19
5455,11599,86,Forastero,Premium,Fairtrade,2024-04-03
5456,8276,24,Forastero,Standard,Rainforest Alliance,2025-01-30
5457,6792,6,Trinitario,Premium,Aucune,2024-08-27
5458,4570,13,Forastero,Standard,Aucune,2024-02-15
5459,10338,80,Forastero,Standard,Aucune,2023-05-15
5460,11433,111,Trinitario,Premium,UTZ,2023-12-14
5461,6656,78,Forastero,Standard,Rainforest Alliance,2023-09-17
5462,790,82,Forastero,Standard,Rainforest Alliance,2023-02-10
5463,9527,85,Forastero,Standard,Aucune,2024-07-23
5464,11239,40,Forastero,Premium,Aucune,2024-07-09
5465,6484,97,Forastero,Standard,Aucune,2024-01-15
5466,11857,87,Forastero,Standard,Rainforest Alliance,2023-05-30
5467,6472,116,Forastero,Premium,Aucune,2025-01-03
5468,3456,43,Forastero,Standard,Aucune,2024-03-08
5469,5213,116,Forastero,Standard,Aucune,2023-04-12
5470,5776,47,Forastero,Standard,Aucune,2023-12-15
5471,2821,70,Forastero,Standard,Rainforest Alliance,2025-02-07
5472,8122,69,Forastero,Premium,Aucune,2025-07-25
5473,441,113,Forastero,Premium,UTZ,2023-04-14
5474,10440,82,Trinitario,Standard,Rainforest Alliance,2023-10-24
5475,7617,76,Trinitario,Standard,Aucune,2023-06-01
5476,7412,60,Forastero,Standard,Bio,2025-12-04
5477,8153,56,Forastero,Standard,Aucune,2023-01-15
5478,6107,77,Forastero,Premium,Bio,2023-12-07
5479,8013,107,Forastero,Standard,Aucune,2025-05-18
5480,3512,60,Criollo,Standard,Bio,2025-05-14
5481,2851,98,Trinitario,Standard,Fairtrade,2024-12-08
5482,11077,114,Forastero,Premium,Rainforest Alliance,2023-09-21
5483,962,83,Forastero,Premium,Aucune,2023-08-30
5484,10339,100,Forastero,Standard,Aucune,2023-12-13
5485,9787,15,Forastero,Standard,Rainforest Alliance,2025-11-07
5486,11932,69,Forastero,Standard,Aucune,2024-08-03
5487,1611,15,Trinitario,Standard,Rainforest Alliance,2023-03-24
5488,10854,30,Forastero,Standard,Aucune,2024-10-07
5489,1160,70,Trinitario,Standard,Rainforest Alliance,2023-04-24
5490,6393,6,Forastero,Standard,Aucune,2025-06-17
5491,7271,58,Forastero,Premium,Aucune,2024-06-27
5492,939,89,Forastero,Premium,Fairtrade,2024-05-12
5493,3932,60,Forastero,Standard,Bio,2023-01-22
5494,4160,34,Forastero,Standard,Rainforest Alliance,2024-12-18
5495,9285,20,Forastero,Standard,Aucune,2024-01-07
5496,11594,74,Forastero,Standard,Aucune,2023-05-29
5497,1759,38,Forastero,Premium,Aucune,2023-08-30
5498,7548,61,Trinitario,Standard,Rainforest Alliance,2023-07-12
5499,8315,12,Forastero,Premium,Fairtrade,2023-01-23
5500,7251,116,Forastero,Standard,Aucune,2024-02-13
5501,11439,46,Forastero,Standard,Rainforest Alliance,2024-02-22
5502,5383,28,Forastero,Standard,Bio,2023-09-04
5503,2052,29,Trinitario,Standard,Rainforest Alliance,2023-02-11
5504,2075,68,Forastero,Premium,Rainforest Alliance,2024-06-10
5505,8628,79,Forastero,Premium,Aucune,2025-05-25
5506,1118,85,Forastero,Standard,Aucune,2024-07-26
5507,5224,107,Forastero,Premium,Aucune,2025-04-28
5508,9661,40,Forastero,Standard,Aucune,2024-04-05
5509,7037,110,Forastero,Standard,Aucune,2023-03-13
5510,5392,8,Trinitario,Standard,Aucune,2025-02-04
5511,2771,52,Trinitario,Standard,Fairtrade,2025-07-06
5512,3218,91,Trinitario,Premium,Rainforest Alliance,2024-01-23
5513,4713,88,Forastero,Premium,Aucune,2023-03-24
5514,8128,32,Forastero,Standard,Aucune,2024-12-19
5515,9986,15,Forastero,Premium,Rainforest Alliance,2023-01-12
5516,3842,78,Forastero,Standard,Rainforest Alliance,2024-02-22
5517,4302,54,Forastero,Premium,Fairtrade,2025-07-20
5518,9371,82,Forastero,Standard,Rainforest Alliance,2023-08-26
5519,3042,37,Trinitario,Standard,Aucune,2024-12-08
5520,2843,49,Forastero,Premium,UTZ,2023-03-09
5521,1882,60,Trinitario,Standard,Bio,2025-05-26
5522,5198,76,Forastero,Standard,Aucune,2023-03-02
5523,4514,19,Forastero,Standard,Rainforest Alliance,2025-10-29
5524,807,52,Forastero,Standard,Fairtrade,2025-12-04
5525,10594,45,Forastero,Standard,Aucune,2025-02-11
5526,8127,75,Forastero,Standard,Aucune,2025-10-02
5527,8373,21,Forastero,Standard,Aucune,2023-12-17
5528,10681,38,Forastero,Standard,Aucune,2024-05-10
5529,8828,81,Forastero,Premium,Fairtrade,2025-06-12
5530,11906,71,Forastero,Standard,Aucune,2025-02-22
5531,6489,97,Trinitario,Standard,Aucune,2023-12-23
5532,3652,76,Forastero,Premium,Aucune,2025-01-03
5533,4434,119,Forastero,Standard,Aucune,2023-02-02
5534,3653,113,Forastero,Premium,UTZ,2024-02-15
5535,4537,107,Forastero,Standard,Aucune,2023-05-18
5536,5448,54,Trinitario,Standard,Fairtrade,2023-12-04
5537,11372,10,Forastero,Standard,Rainforest Alliance,2023-10-14
5538,7169,16,Forastero,Standard,Aucune,2024-02-19
5539,9874,27,Trinitario,Standard,Fairtrade,2024-12-03
5540,8499,43,Forastero,Standard,Aucune,2024-04-20
5541,11218,54,Trinitario,Standard,Fairtrade,2023-10-02
5542,5142,108,Forastero,Standard,Fairtrade,2024-10-21
5543,5147,6,Forastero,Premium,Aucune,2024-04-16
5544,10133,80,Forastero,Premium,Aucune,2025-04-04
5545,190,106,Forastero,Premium,Rainforest Alliance,2025-04-03
5546,8438,58,Forastero,Standard,Aucune,2024-11-23
5547,6524,39,Forastero,Premium,UTZ,2025-11-19
5548,7463,48,Criollo,Standard,Aucune,2023-11-20
5549,8624,111,Forastero,Standard,UTZ,2023-01-11
5550,4270,86,Forastero,Premium,Fairtrade,2024-05-20
5551,3929,57,Trinitario,Standard,Fairtrade,2025-02-10
5552,519,75,Forastero,Premium,Aucune,2025-03-06
5553,4836,25,Forastero,Standard,Aucune,2025-06-02
5554,9142,39,Forastero,Standard,UTZ,2023-10-28
5555,7978,19,Forastero,Standard,Rainforest Alliance,2023-04-28
5556,11294,34,Forastero,Premium,Rainforest Alliance,2023-05-28
5557,1653,94,Forastero,Standard,Rainforest Alliance,2024-04-25
5558,6057,65,Forastero,Standard,Fairtrade,2023-10-20
5559,6606,31,Forastero,Standard,Bio,2024-01-15
5560,9724,100,Forastero,Standard,Aucune,2025-03-16
5561,9550,9,Forastero,Standard,Aucune,2023-05-24
5562,9928,109,Forastero,Standard,Bio,2025-05-24
5563,3564,102,Forastero,Standard,Aucune,2025-05-24
5564,7916,94,Forastero,Standard,Rainforest Alliance,2025-06-11
5565,6468,77,Trinitario,Premium,Bio,2025-05-03
5566,6508,109,Forastero,Standard,Bio,2023-07-15
5567,7580,120,Forastero,Standard,Rainforest Alliance,2023-01-12
5568,2253,87,Forastero,Premium,Rainforest Alliance,2024-03-31
5569,1256,65,Criollo,Standard,Fairtrade,2024-03-02
5570,9158,79,Trinitario,Standard,Aucune,2023-09-10
5571,1358,42,Forastero,Standard,UTZ,2023-02-24
5572,8089,57,Forastero,Standard,Fairtrade,2023-05-22
5573,10026,35,Forastero,Premium,Aucune,2025-04-08
5574,1203,115,Forastero,Standard,Aucune,2023-01-03
5575,4942,59,Forastero,Standard,Fairtrade,2025-05-09
5576,11754,99,Forastero,Standard,Aucune,2024-04-14
5577,10479,4,Forastero,Premium,UTZ,2025-02-06
5578,2634,21,Forastero,Standard,Aucune,2023-10-14
5579,4969,55,Forastero,Premium,UTZ,2023-08-22
5580,2656,94,Trinitario,Premium,Rainforest Alliance,2025-03-30
5581,10081,115,Forastero,Premium,Aucune,2025-09-16
5582,4973,90,Forastero,Standard,Aucune,2024-09-09
5583,3897,57,Forastero,Premium,Fairtrade,2024-08-24
5584,10895,85,Forastero,Standard,Aucune,2024-09-02
5585,6235,105,Forastero,Standard,Bio,2024-07-16
5586,8847,24,Forastero,Premium,Rainforest Alliance,2024-11-29
5587,5230,1,Forastero,Standard,Aucune,2024-07-31
5588,11292,15,Forastero,Standard,Rainforest Alliance,2025-02-15
5589,9811,40,Forastero,Standard,Aucune,2025-10-27
5590,358,7,Forastero,Standard,Rainforest Alliance,2024-05-03
5591,10616,103,Forastero,Standard,Aucune,2024-09-07
5592,6283,7,Forastero,Premium,Rainforest Alliance,2025-12-16
5593,896,63,Forastero,Standard,Fairtrade,2025-04-21
5594,10190,77,Forastero,Standard,Bio,2023-12-08
5595,11690,35,Trinitario,Premium,Aucune,2023-04-22
5596,3880,114,Forastero,Standard,Rainforest Alliance,2025-10-20
5597,5209,101,Forastero,Standard,Aucune,2023-03-29
5598,3055,68,Forastero,Standard,Rainforest Alliance,2023-02-26
5599,11173,84,Forastero,Standard,Rainforest Alliance,2025-04-15
5600,10712,26,Forastero,Standard,UTZ,2025-02-28
5601,1484,1,Forastero,Standard,Aucune,2023-01-15
5602,5742,58,Forastero,Standard,Aucune,2025-08-14
5603,10505,74,Forastero,Standard,Aucune,2024-07-08
5604,6487,62,Forastero,Standard,Aucune,2024-05-08
5605,8322,30,Forastero,Standard,Aucune,2023-06-17
5606,7215,98,Forastero,Premium,Fairtrade,2023-09-18
5607,1052,111,Forastero,Standard,UTZ,2023-12-09
5608,490,115,Forastero,Standard,Aucune,2023-01-14
5609,319,92,Forastero,Standard,UTZ,2023-06-29
5610,2688,59,Forastero,Standard,Fairtrade,2025-06-07
5611,10607,11,Forastero,Standard,Aucune,2024-07-08
5612,7595,65,Forastero,Standard,Fairtrade,2024-11-18
5613,8167,14,Forastero,Standard,Rainforest Alliance,2023-12-18
5614,2503,94,Trinitario,Standard,Rainforest Alliance,2023-10-01
5615,6264,22,Forastero,Standard,Aucune,2024-01-24
5616,10377,120,Forastero,Standard,Rainforest Alliance,2023-07-11
5617,5256,112,Forastero,Premium,Aucune,2024-09-21
5618,2547,120,Forastero,Standard,Rainforest Alliance,2023-08-21
5619,9186,81,Trinitario,Standard,Fairtrade,2025-07-29
5620,3003,33,Forastero,Premium,Rainforest Alliance,2023-12-18
5621,11505,88,Forastero,Standard,Aucune,2025-06-04
5622,5030,78,Forastero,Standard,Rainforest Alliance,2025-03-11
5623,6353,14,Forastero,Standard,Rainforest Alliance,2023-05-15
5624,11968,97,Forastero,Standard,Aucune,2025-06-04
5625,9750,1,Trinitario,Premium,Aucune,2024-06-25
5626,5596,42,Forastero,Standard,UTZ,2025-05-21
5627,1934,101,Forastero,Standard,Aucune,2023-12-08
5628,2378,5,Forastero,Standard,Fairtrade,2024-08-06
5629,10551,61,Forastero,Premium,Rainforest Alliance,2023-08-09
5630,3401,5,Forastero,Standard,Fairtrade,2023-12-23
5631,6106,13,Forastero,Standard,Aucune,2023-09-16
5632,8668,90,Forastero,Premium,Aucune,2023-01-11
5633,7738,76,Forastero,Premium,Aucune,2023-06-23
5634,5105,21,Forastero,Standard,Aucune,2025-09-23
5635,8851,66,Trinitario,Premium,Fairtrade,2025-03-25
5636,6045,60,Forastero,Standard,Bio,2023-04-01
5637,10056,79,Forastero,Premium,Aucune,2023-11-16
5638,6977,116,Trinitario,Premium,Aucune,2025-09-29
5639,6952,62,Forastero,Standard,Aucune,2023-05-11
5640,9705,96,Forastero,Standard,Aucune,2023-04-08
5641,10810,63,Forastero,Standard,Fairtrade,2023-08-26
5642,10428,2,Forastero,Standard,Aucune,2024-09-29
5643,9919,72,Forastero,Premium,Rainforest Alliance,2024-01-08
5644,4069,50,Forastero,Standard,Aucune,2023-01-02
5645,8746,41,Trinitario,Standard,Fairtrade,2024-08-10
5646,7232,59,Forastero,Standard,Fairtrade,2023-06-07
5647,11701,36,Forastero,Premium,Fairtrade,2024-04-13
5648,5568,57,Forastero,Premium,Fairtrade,2024-08-22
5649,7146,82,Forastero,Standard,Rainforest Alliance,2025-02-22
5650,2026,50,Forastero,Premium,Aucune,2023-05-12
5651,4518,53,Forastero,Standard,Fairtrade,2023-07-01
5652,10640,90,Forastero,Standard,Aucune,2025-02-13
5653,5161,88,Forastero,Premium,Aucune,2025-05-22
5654,10808,57,Forastero,Premium,Fairtrade,2023-12-17
5655,7112,27,Forastero,Standard,Fairtrade,2023-05-07
5656,429,73,Forastero,Standard,Fairtrade,2024-11-18
5657,11502,33,Forastero,Standard,Rainforest Alliance,2025-11-01
5658,855,118,Forastero,Standard,Aucune,2024-10-27
5659,5527,78,Forastero,Standard,Rainforest Alliance,2024-07-09
5660,8899,95,Criollo,Standard,UTZ,2025-09-10
5661,6757,93,Forastero,Standard,Fairtrade,2025-07-10
5662,7191,28,Forastero,Standard,Bio,2024-11-28
5663,10000,31,Forastero,Standard,Bio,2023-03-22
5664,1268,108,Forastero,Standard,Fairtrade,2025-11-09
5665,11958,46,Forastero,Standard,Rainforest Alliance,2024-10-12
5666,3238,118,Forastero,Premium,Aucune,2023-02-26
5667,566,48,Trinitario,Standard,Aucune,2024-06-22
5668,882,110,Forastero,Premium,Aucune,2024-01-07
5669,2732,99,Forastero,Premium,Aucune,2024-10-16
5670,7534,36,Forastero,Standard,Fairtrade,2024-12-02
5671,1969,38,Forastero,Standard,Aucune,2023-12-12
5672,9032,43,Forastero,Premium,Aucune,2023-01-18
5673,8254,90,Trinitario,Standard,Aucune,2023-08-13
5674,11115,76,Forastero,Premium,Aucune,2024-02-21
5675,6057,65,Forastero,Standard,Fairtrade,2023-01-01
5676,5161,88,Forastero,Standard,Aucune,2024-07-29
5677,5035,115,Forastero,Standard,Aucune,2024-01-16
5678,3703,82,Forastero,Standard,Rainforest Alliance,2023-07-13
5679,6847,80,Forastero,Standard,Aucune,2024-08-18
5680,672,23,Forastero,Premium,Rainforest Alliance,2025-06-30
5681,6586,47,Forastero,Standard,Aucune,2024-06-23
5682,5625,97,Forastero,Standard,Aucune,2025-03-07
5683,4801,50,Forastero,Standard,Aucune,2024-04-19
5684,10025,53,Forastero,Standard,Fairtrade,2024-06-22
5685,4209,19,Forastero,Standard,Rainforest Alliance,2024-07-12
5686,9156,1,Trinitario,Standard,Aucune,2023-12-07
5687,1305,64,Forastero,Premium,Rainforest Alliance,2023-02-09
5688,7187,31,Forastero,Standard,Bio,2023-06-21
5689,8011,91,Forastero,Premium,Rainforest Alliance,2023-06-07
5690,7248,93,Forastero,Standard,Fairtrade,2025-08-13
5691,5240,17,Forastero,Standard,Aucune,2024-05-04
5692,6767,31,Trinitario,Standard,Bio,2025-09-04
5693,8016,93,Trinitario,Standard,Fairtrade,2025-12-13
5694,2551,93,Forastero,Standard,Fairtrade,2023-02-17
5695,8801,68,Forastero,Standard,Rainforest Alliance,2025-10-27
5696,1142,50,Forastero,Premium,Aucune,2025-06-27
5697,11028,63,Forastero,Premium,Fairtrade,2025-06-24
5698,9819,111,Forastero,Standard,UTZ,2024-12-18
5699,9438,40,Trinitario,Standard,Aucune,2023-03-23
5700,2855,47,Forastero,Standard,Aucune,2023-03-16
5701,11378,82,Forastero,Premium,Rainforest Alliance,2023-04-14
5702,10308,15,Forastero,Standard,Rainforest Alliance,2024-04-24
5703,3937,58,Forastero,Standard,Aucune,2025-04-18
5704,10724,102,Forastero,Standard,Aucune,2023-07-29
5705,11866,120,Forastero,Standard,Rainforest Alliance,2023-09-10
5706,10466,94,Forastero,Standard,Rainforest Alliance,2025-06-12
5707,11805,71,Forastero,Standard,Aucune,2023-11-18
5708,1446,100,Forastero,Standard,Aucune,2023-01-09
5709,5771,109,Forastero,Standard,Bio,2025-07-05
5710,11148,64,Forastero,Standard,Rainforest Alliance,2023-07-25
5711,10565,50,Trinitario,Standard,Aucune,2025-02-24
5712,9458,7,Trinitario,Standard,Rainforest Alliance,2024-05-12
5713,1079,43,Forastero,Standard,Aucune,2023-06-09
5714,5235,44,Forastero,Premium,Bio,2023-05-07
5715,3721,46,Forastero,Standard,Rainforest Alliance,2024-06-23
5716,6546,44,Forastero,Standard,Bio,2023-05-05
5717,9338,20,Forastero,Premium,Aucune,2025-06-13
5718,9857,15,Forastero,Standard,Rainforest Alliance,2025-04-05
5719,7358,5,Trinitario,Premium,Fairtrade,2023-09-09
5720,7153,104,Forastero,Premium,Fairtrade,2023-04-23
5721,137,27,Forastero,Standard,Fairtrade,2025-10-09
5722,9925,115,Forastero,Standard,Aucune,2024-06-28
5723,2004,87,Forastero,Standard,Rainforest Alliance,2024-05-19
5724,9694,39,Forastero,Standard,UTZ,2024-04-08
5725,7484,74,Forastero,Standard,Aucune,2025-10-31
5726,3247,90,Forastero,Premium,Aucune,2023-12-08
5727,877,24,Forastero,Standard,Rainforest Alliance,2025-12-10
5728,6107,77,Forastero,Premium,Bio,2025-01-04
5729,3440,110,Forastero,Premium,Aucune,2025-04-20
5730,5076,99,Forastero,Standard,Aucune,2025-01-30
5731,9872,117,Forastero,Standard,Fairtrade,2025-05-28
5732,11367,9,Trinitario,Standard,Aucune,2025-10-29
5733,1706,92,Forastero,Standard,UTZ,2023-03-14
5734,10893,90,Forastero,Premium,Aucune,2025-10-18
5735,5164,104,Forastero,Premium,Fairtrade,2025-01-29
5736,10197,91,Trinitario,Standard,Rainforest Alliance,2023-12-13
5737,6155,85,Forastero,Premium,Aucune,2025-06-30
5738,8261,101,Forastero,Premium,Aucune,2024-12-09
5739,7025,63,Forastero,Standard,Fairtrade,2023-02-12
5740,5449,90,Forastero,Standard,Aucune,2024-04-02
5741,8285,98,Forastero,Premium,Fairtrade,2024-12-07
5742,7504,75,Forastero,Standard,Aucune,2025-08-15
5743,8518,37,Forastero,Standard,Aucune,2024-09-28
5744,9137,29,Forastero,Standard,Rainforest Alliance,2024-11-29
5745,2456,18,Forastero,Standard,Rainforest Alliance,2024-12-21
5746,11250,94,Forastero,Standard,Rainforest Alliance,2025-08-12
5747,3136,51,Forastero,Premium,Bio,2023-05-04
5748,4841,85,Forastero,Premium,Aucune,2025-10-25
5749,2886,45,Forastero,Premium,Aucune,2024-04-18
5750,1330,119,Forastero,Standard,Aucune,2024-06-12
5751,8246,92,Trinitario,Premium,UTZ,2025-03-12
5752,4382,20,Forastero,Standard,Aucune,2023-08-04
5753,1646,117,Trinitario,Standard,Fairtrade,2023-07-14
5754,4095,26,Forastero,Standard,UTZ,2024-05-14
5755,10822,118,Forastero,Standard,Aucune,2025-06-16
5756,4422,102,Trinitario,Standard,Aucune,2024-08-18
5757,10592,108,Forastero,Standard,Fairtrade,2024-07-19
5758,10378,65,Forastero,Standard,Fairtrade,2023-12-13
5759,201,54,Forastero,Standard,Fairtrade,2025-03-28
5760,5362,76,Criollo,Premium,Aucune,2023-12-21
5761,7238,49,Forastero,Standard,UTZ,2023-08-12
5762,6157,17,Forastero,Standard,Aucune,2023-06-02
5763,6206,49,Forastero,Standard,UTZ,2025-11-15
5764,11612,64,Forastero,Standard,Rainforest Alliance,2024-10-01
5765,6401,73,Forastero,Standard,Fairtrade,2024-01-08
5766,2641,67,Forastero,Standard,Bio,2025-01-07
5767,11439,46,Forastero,Standard,Rainforest Alliance,2025-04-02
5768,2666,40,Forastero,Standard,Aucune,2024-10-26
5769,2088,67,Forastero,Standard,Bio,2024-12-28
5770,2253,87,Trinitario,Premium,Rainforest Alliance,2023-07-18
5771,5671,1,Forastero,Standard,Aucune,2024-03-15
5772,599,85,Trinitario,Standard,Aucune,2025-12-24
5773,3673,53,Forastero,Standard,Fairtrade,2024-04-08
5774,10584,64,Forastero,Standard,Rainforest Alliance,2025-07-03
5775,10849,38,Forastero,Standard,Aucune,2025-05-26
5776,7901,75,Forastero,Premium,Aucune,2023-05-05
5777,10767,41,Forastero,Standard,Fairtrade,2025-01-07
5778,676,108,Forastero,Standard,Fairtrade,2023-02-08
5779,11057,36,Forastero,Standard,Fairtrade,2024-12-25
5780,9539,66,Forastero,Standard,Fairtrade,2023-04-03
5781,10923,46,Forastero,Standard,Rainforest Alliance,2024-06-06
5782,2839,99,Forastero,Standard,Aucune,2025-07-05
5783,1682,68,Trinitario,Premium,Rainforest Alliance,2023-12-02
5784,6037,86,Forastero,Premium,Fairtrade,2025-03-06
5785,5289,10,Forastero,Standard,Rainforest Alliance,2023-06-01
5786,9373,29,Trinitario,Standard,Rainforest Alliance,2025-11-08
5787,3310,108,Forastero,Standard,Fairtrade,2025-04-08
5788,2402,30,Trinitario,Standard,Aucune,2025-12-23
5789,4125,58,Forastero,Premium,Aucune,2025-09-10
5790,10020,37,Forastero,Standard,Aucune,2025-10-20
5791,7650,17,Forastero,Standard,Aucune,2024-09-09
5792,9749,52,Forastero,Standard,Fairtrade,2023-07-27
5793,3486,44,Forastero,Standard,Bio,2024-03-10
5794,8240,36,Forastero,Premium,Fairtrade,2023-05-30
5795,10088,92,Forastero,Standard,UTZ,2023-02-01
5796,7127,109,Trinitario,Standard,Bio,2023-01-29
5797,5778,120,Trinitario,Standard,Rainforest Alliance,2025-04-25
5798,321,13,Forastero,Premium,Aucune,2023-07-18
5799,10232,40,Forastero,Standard,Aucune,2025-07-14
5800,4205,56,Criollo,Standard,Aucune,2023-03-11
5801,4396,49,Trinitario,Premium,UTZ,2024-09-18
5802,2465,46,Forastero,Standard,Rainforest Alliance,2023-04-19
5803,7053,113,Forastero,Standard,UTZ,2024-10-04
5804,2300,77,Criollo,Standard,Bio,2024-07-28
5805,9543,3,Forastero,Standard,Aucune,2023-07-17
5806,5510,23,Forastero,Premium,Rainforest Alliance,2024-02-05
5807,9614,25,Forastero,Standard,Aucune,2024-06-02
5808,2437,97,Forastero,Standard,Aucune,2025-04-14
5809,8764,45,Trinitario,Premium,Aucune,2023-12-31
5810,4864,67,Forastero,Standard,Bio,2024-10-13
5811,178,83,Forastero,Standard,Aucune,2023-03-13
5812,4978,35,Trinitario,Standard,Aucune,2025-03-23
5813,4141,3,Forastero,Standard,Aucune,2023-01-25
5814,3720,60,Forastero,Standard,Bio,2023-06-29
5815,5140,57,Forastero,Standard,Fairtrade,2023-03-13
5816,9105,107,Forastero,Premium,Aucune,2024-12-10
5817,8990,50,Forastero,Premium,Aucune,2024-12-30
5818,5825,112,Trinitario,Standard,Aucune,2025-11-12
5819,8752,51,Forastero,Standard,Bio,2023-12-26
5820,10282,54,Trinitario,Standard,Fairtrade,2024-01-25
